,,,Slide ID,4E-BP1_pS65-R-V_GBL9028254,4E-BP1_pT37_T46-R-V_GBL9028407,ACC_pS79-R-V_GBL9028255,Akt_pS473-R-V_GBL9028258,Akt_pT308-R-V_GBL9028259,AMPK_pT172-R-V_GBL9028261,Bad_pS112-R-V_GBL9028262,c-Met_pY1235-R-V_GBL9028327,C-Raf_pS338-R-E_GBL9028278,Chk1_pS345-R-E_GBL9028346,Chk2_pT68-R-C_GBL9028274,EGFR_pY1068-R-C_GBL9028281,EGFR_pY1173-R-V_GBL9028282,ER-alpha_pS118-R-V_GBL9028284,GSK3-alpha-beta_pS21_S9-R-V_GBL9028288,GSK3_pS9-R-V_GBL9028362,HER2_pY1248-R-C_GBL9028437,HER3_pY1298-R-C_GBL9028328,JNK_pT183_pT185-R-V_GBL9028343,MAPK_pT202_Y204-R-V_GBL9028293,MEK1_pS217_S221-R-V_GBL9028360,mTOR_pS2448-R-E_GBL9028297,NDRG1_pT346-R-V_GBL9028422,NF-kB-p65_pS536-R-C_GBL9028299,p27_pT157-R-C_GBL9028340,p27_pT198-R-V_GBL9028342,p38_pT180_Y182-R-V_GBL9028301,p70S6K_pT389-R-V_GBL9028304,p90RSK_pT359_S363-R-C_GBL9028332,PDK1_pS241-R-V_GBL9028307,PEA15_pS116-R-V_GBL9028415,PKC-alpha_pS657-R-V_GBL9028309,PKC-delta_pS664-R-V_GBL9028412,PKC-pan_betaII_pS660-R-V_GBL9028426,PRAS40_pT246-R-V_GBL9028329,Rb_pS807_S811-R-V_GBL9028311,Rictor_pT1135-R-V_GBL9028425,S6_pS235_S236-R-V_GBL9028314,S6_pS240_S244-R-V_GBL9028315,Src_pY416-R-E_GBL9028316,Src_pY527-R-V_GBL9028317,STAT3_pY705-R-V_GBL9028318,TAZ_pS89-R-E_GBL9028373,YAP_pS127-R-C_GBL9028333,YB-1_pS102-R-V_GBL9028339
BT549,DMSO,,0,3.973900365,5.261713016,0.4965986179,4.635738842,2.8149442135,1.1754582623,1.3513911237,0.930317186,1.8388983731,1.1927059308,1.0327642906,0.2586206586,1.2702369895,1.076364522,4.4140460699,2.5636481991,0.5351526286,0.768659995,0.9023260766,0.3513415461,0.1296781437,1.3233695581,0.3333555927,1.2482961081,1.0474035207,0.7329818872,1.3662261359,1.2362588881,1.0299204178,1.0062538076,1.1865672896,3.5219400507,0.4585025972,1.6262876075,5.2677367762,0.8467506253,2.8988092103,6.274817155,2.5110987291,0.5867965932,1.542471638,0.8164672355,1.0636634812,3.4015888577,1.6970825885
BT549,GSK690693,,0,8.1814457002,9.2118322771,0.4563048397,10.8018634121,5.4275367287,1.1193073137,1.0890826236,0.9434747296,1.9083134461,1.2282677736,1.0787302498,0.2637906211,1.2441276675,1.0702997269,3.4623987363,1.7746608498,0.5088778656,0.7369255338,0.7433845542,0.2390865169,0.1190698809,1.2078930905,0.356854855,1.0805866112,1.0314994706,0.6711975062,1.2827669108,0.8721756396,1.0486821506,1.0505454636,0.7973653672,3.5919963666,0.3742621923,1.2955346274,8.2879178711,0.7266438064,2.4696190689,6.2607177658,1.8129633163,0.6216456638,1.5288362589,0.7483478196,0.8070096593,4.498340819,1.6094555018
BT549,GSK690693,,0,7.2200148594,9.6913605533,0.48284103,10.9808930145,5.2407727682,1.0815713365,1.1069916035,0.8789656051,1.6952776843,1.1307703661,1.0046475025,0.2693876038,1.2536510657,1.0568545034,3.3469621344,1.816263164,0.4996639675,0.6403788469,0.8232698009,0.2472138421,0.1222556317,1.1807409578,0.3476769836,1.1277643929,1.1107351785,0.6978893511,1.2488912152,0.8881406572,0.9483509859,0.9807827072,0.9164405092,3.6369875023,0.4523895917,1.3109778436,8.9573900657,0.6714279834,2.2989930876,7.095354052,1.8410260305,0.5601405177,1.4798793778,0.8322898263,0.8946174134,4.147601736,1.611631563
BT549,DMSO,,0,7.4818451732,10.6821980888,0.4472376401,5.7850273522,2.5444288391,1.0669873778,1.1392661654,0.9064799547,1.9392976868,1.0383966892,0.9863071686,0.2654949257,1.1554974945,1.0081812401,4.7696556578,2.4906412045,0.4989699103,0.644315032,0.7694064887,0.2724928517,0.1224680202,1.3537578209,0.34417282,1.1520051199,1.2287159093,0.7278323199,1.2719110465,1.1741125307,0.9279419327,0.9780438015,0.7899388168,3.8171011296,0.4471831994,1.4070804533,9.0187104352,0.6811985813,2.909155938,11.9602336748,2.728355805,0.5857665928,1.4997221695,0.7519700042,1.0819393432,4.5438774569,1.5335759086
BT549,DMSO,,0,6.6811044914,10.2835603726,0.4313511381,5.4665987969,2.6337997721,0.9144249396,1.1479718621,1.0110560117,1.8603129723,0.9962951859,0.9807936656,0.2416052961,1.253775693,1.0726596533,4.7367959276,2.5224970874,0.5079498236,0.697755577,0.8210436664,0.2904608493,0.1316577144,1.3337815369,0.3393476829,1.1472042283,1.1148703909,0.6894577478,1.3270576003,1.1670459931,1.0532603746,1.0364943797,0.9110365977,3.464974638,0.4631177782,1.4768012329,8.150370752,0.7685863968,2.9910959993,10.7342150061,2.7751510631,0.5724908692,1.5287263645,0.7540437519,0.9241574762,4.4777078145,1.5053927323
BT549,GSK690693,,0,5.7533770362,8.8040915086,0.521761331,12.364198247,5.4433667414,1.2786271584,1.0984698654,0.9032842918,1.7578674387,1.1001871307,1.0088767129,0.2726987444,1.2442405868,0.9819755335,3.0701715566,1.7300920699,0.5527049431,0.7152920546,0.8100382858,0.3071779566,0.1157031047,1.2524998967,0.3057469929,1.0643743401,1.1756729997,0.6345637012,1.2740519776,0.8478101194,0.9698068033,0.9769400727,0.8545647044,4.1473917966,0.4466989224,1.4688039284,6.7082227238,0.7475008534,2.291168056,5.9662348361,1.6241407915,0.5991345119,1.5943382598,0.7452333694,0.9819507383,4.5550689381,1.4021756782
BT549,GSK690693,,0,6.1410643899,8.9648869292,0.5517913883,11.7091626594,5.8164450966,1.2024188023,1.0909818987,0.9642089451,1.3945435125,1.1460777675,1.1203141705,0.2707396825,1.2934054719,1.0142617697,2.8202845963,1.732736579,0.5656094812,0.7697464997,0.8635435486,0.2698545261,0.1204791985,1.1151850509,0.3459409445,1.1490909913,1.1114536353,0.6874873744,1.2898661819,0.8305958554,0.9754746645,1.0330908927,1.291633735,3.9028966251,0.456774292,1.4360204178,6.8706849745,0.7577130849,2.0488693825,5.0416729097,1.5277484306,0.6417550542,1.4902743964,0.7552948055,1.1839015226,4.5508776624,1.4014569293
BT549,DMSO,,0,7.2695812851,10.1958863828,0.4367195464,5.9328717182,2.6725496086,1.0294405085,1.2556278398,0.9767597942,1.4414421432,1.1270890056,1.0530092678,0.2455501016,1.2415628043,0.9909970981,4.5408459855,2.3468011139,0.5584714597,0.6879679664,0.7749675197,0.2860209517,0.1124361171,1.1428354527,0.3257881246,1.218841026,1.1371887327,0.6338903787,1.2736585807,1.1751177931,0.9840987669,1.0420584254,1.294793611,3.7605255367,0.4132363232,1.4073679196,8.8122992906,0.7668901416,2.2542605397,8.8720074495,2.1365297396,0.57282224,1.4999368468,0.7880825947,0.8320329661,4.6464685467,1.4351767113
BT549,DMSO,,0,5.9130434894,9.4492456492,0.4377170912,5.5146688913,2.4662943099,1.02959279,1.2904018992,0.8488047706,1.4333667364,1.1566807251,1.0498510901,0.2665209176,1.2452779841,0.9754922809,4.0944837038,2.4233874959,0.5392070056,0.7149658237,0.8558731666,0.2980187922,0.1248648449,1.2327184267,0.3176945779,1.2353947783,1.2282800693,0.6961769151,1.3705909613,1.151923224,0.9511729871,1.040650851,1.4208904344,3.381270791,0.4664548998,1.4421462563,7.9861967549,0.7812751514,2.3761664726,9.5774804245,2.3126770062,0.5780641487,1.415828828,0.7374033302,1.0331653251,4.6857770426,1.4761838706
BT549,GSK690693,NRG1,5,8.4861021084,9.9620846907,0.3153712894,12.4156254618,5.7500063961,1.1930193252,1.1952098019,0.9282267201,1.68102513,1.4283221154,1.0755206776,0.2522285127,1.2712248164,1.1090759212,2.9123878403,1.694643066,0.5516690361,0.7839594632,0.7464275846,0.3507238302,0.1451971161,1.0798480462,0.3606380747,1.1636229265,1.0351087798,0.697434602,1.0281270902,1.0515463167,1.0585883382,1.0472821314,1.1709690837,3.6675100387,0.413148305,1.5216345158,9.0421622854,0.7685836592,2.5568089383,7.6561207983,1.981558311,0.5924548331,1.5095520033,0.847205596,0.8041094232,5.1189814199,1.6886407972
BT549,GSK690693,FGF1,5,7.5531967201,10.5146979848,0.3203574812,11.6457206182,5.3220751752,1.1130786669,1.2056366799,0.9771544593,1.8188849195,1.4080492228,1.0483942671,0.2498773874,1.2422480565,1.0345508248,2.816491965,1.7253964226,0.5201624609,0.7072339104,0.7216479269,0.3684546195,0.1486300101,1.1160592113,0.3408430991,1.2719457699,1.0844726707,0.70900061,1.0311307251,1.0819093356,1.1233873167,0.9846105546,1.4026735122,3.6761304354,0.4160064531,1.581782359,8.8720601637,0.7887993964,2.7977783408,7.4716334347,2.197407615,0.5729874605,1.5148045175,0.9127650318,1.1297273377,4.5062946395,1.7707882686
BT549,DMSO,NRG1,5,7.1619715982,10.4964535758,0.288206646,6.0634931013,2.4782514755,0.9682324352,1.257387224,0.8890680703,1.7282464347,1.3142647373,1.0618134876,0.239638948,1.2514600417,1.0957138564,4.4104313163,2.5358900032,0.5698037512,0.6884678654,0.7724126064,0.406527522,0.1454680383,1.1627582197,0.3468098272,1.3323648708,1.0904566041,0.7637340911,1.0492582491,1.4277686537,1.0442016051,1.0284328565,1.4129168967,3.4596352912,0.4412082542,1.4824519729,8.0302869405,0.8080209289,2.9800846089,12.1737816054,3.0091375262,0.575740111,1.462597334,0.9392903851,1.083624259,5.1810348414,1.8343069373
BT549,DMSO,FGF1,5,6.5935938941,10.591000904,0.300334417,5.3783400652,2.3535804137,1.0765492554,1.2312769793,0.9027854378,1.5995009826,1.2811148108,1.0340612616,0.2314986842,1.2571877404,1.0968245284,4.2037758835,2.4797768422,0.4985453181,0.6773727795,0.6979831853,0.34745241,0.1449867425,1.2417153429,0.322945721,1.277179317,1.1594373359,0.7066501856,1.0177732324,1.3629860636,1.0540584411,0.960964655,1.5940753073,3.547015065,0.4918030853,1.5638078995,7.9320140101,0.7835937359,2.9179153381,11.6002117448,2.9252086652,0.593085234,1.4594519292,0.8883167493,0.9684192168,5.0874084466,1.8074176606
BT549,GSK690693,IGF1,5,6.9492055059,9.5537087737,0.3003674988,13.1654533559,5.8932702613,0.9976931558,1.1158627443,0.9186657831,1.8360259705,1.3138835719,1.0752287861,0.2348313468,1.3616610613,1.0441965128,3.1350371386,1.8263149292,0.5841350394,0.8094657606,0.7440712317,0.3915674957,0.1429585296,1.1803868181,0.3293103274,1.2160938256,1.2350263182,0.6581121224,1.0824188215,0.9820884449,1.0705601048,0.9722300241,1.4594969113,3.9592121941,0.4494208128,1.471928269,7.1319519577,0.8421152785,2.6885353776,7.2634192742,2.4503743371,0.6430080399,1.5772973817,0.8650397501,1.1430101475,4.95535123,1.8390247038
BT549,GSK690693,PBS,5,6.8658353429,9.2482815992,0.2925906924,12.4380992469,5.6445507322,1.059083656,1.1247082834,0.9746236248,1.4638224683,1.2477868736,1.0177921349,0.2525808288,1.32447441,1.142967715,2.8819635039,1.7354006178,0.5496812484,0.8130426013,0.7697398437,0.3692958125,0.1438256275,0.9898516427,0.3332036212,1.2146323895,1.1023674279,0.6910786199,1.0178135951,1.0781109816,1.1402155034,1.010219532,1.4711102202,3.9524734069,0.4513819528,1.3724197808,6.8172810542,0.8430187106,2.2873819451,6.5560646855,1.9265205282,0.6089452525,1.3991255819,0.9081422292,1.1281861185,4.7860970449,1.825966535
BT549,DMSO,IGF1,5,7.0974616021,8.746889552,0.2743367359,5.9575690421,2.7137744159,0.9334312708,1.2147437797,0.9773312591,1.6087742686,1.3221247602,1.0374541094,0.2287835189,1.2527433451,1.0472835629,4.7579375434,2.4907616628,0.553348796,0.7434122657,0.7695998761,0.3890871606,0.1376457189,1.246072747,0.3229786114,1.2829458285,1.082885818,0.6549441636,0.9885139275,1.3399268114,1.0328015113,1.0070865218,1.2313019544,3.6796872073,0.4299051481,1.3752161447,8.8844683405,0.7632253116,2.8186617586,10.6665480271,2.7297284294,0.5968379059,1.4513965822,0.9278513329,0.8595709353,4.4594130018,1.8293583753
BT549,DMSO,PBS,5,5.9723115085,9.5307690229,0.3257054153,5.6219228889,2.5537868148,1.052812914,1.2489013161,0.943920067,1.9033722485,1.2708871593,0.9955090998,0.2426925939,1.3190227964,1.0308400321,4.2478230001,2.5093403243,0.549824991,0.73078361,0.8001441857,0.3712468296,0.1310484328,1.2753066332,0.3156009884,1.2244016029,1.17681692,0.6840625736,1.0212574733,1.2383594742,0.9900815651,1.0151275678,1.078177635,3.6645713512,0.4505720025,1.4509183301,8.686539908,0.7990174165,3.1670123859,11.9761136451,2.7153676655,0.6188385768,1.4929780746,0.9098824882,0.9894594881,4.5750234832,1.7610156321
BT549,GSK690693,NRG1,15,8.1665268958,10.2559925484,0.3877866642,12.2483914046,6.4578340855,1.1613964181,1.2554290396,0.9846403814,1.965271038,1.298752451,0.9137258733,0.2474998109,1.2370656147,1.046716326,2.8664141584,1.7437563296,0.5608342848,0.7776379668,0.7345149075,0.3309830983,0.1531205046,1.0850270717,0.3479436626,1.1654748388,1.0261235046,0.6478390249,1.078573949,0.9914908535,1.0947776048,1.0368981459,1.3610825655,3.9369226502,0.4398284591,1.5644544765,8.3803911691,0.8145558128,2.6473145644,9.7917783682,2.3941843002,0.6116583905,1.51520713,0.8299457356,0.7180465617,5.2347727644,2.0668475038
BT549,GSK690693,FGF1,15,7.3579434468,10.4420569918,0.3897721627,11.1950501106,5.7696467463,1.1032384272,1.2159618634,0.8563224333,1.5251208214,1.3378899684,0.8760658122,0.23574016,1.2491128915,1.1126620769,2.3728406884,1.4792413366,0.5374895079,0.7337097001,0.7427063843,0.1664113405,0.1227208233,1.1078511222,0.3342170821,1.1632323564,1.1800328121,0.6559640274,1.0492671063,0.887278641,1.0531651108,0.9839592208,1.3928440243,3.7072824052,0.4446660169,1.4676504348,7.1656949239,0.8155854363,2.444376894,8.2619846729,2.371676709,0.5923457099,1.4346123622,0.8527526787,0.8393627868,5.1791970137,1.8647354538
BT549,DMSO,NRG1,15,8.470442226,9.5564150321,0.291768104,5.4088457867,2.2268035634,0.9604113597,1.3824559195,0.8944636288,1.5305148639,1.1454631354,0.8663628596,0.224429807,1.3127870968,1.0221467504,4.304168966,2.446664112,0.5744903334,0.6965558871,0.7265439817,0.3522805044,0.1534880854,0.9898743376,0.3251785833,1.2894576543,1.307844281,0.7510051629,1.0679566433,1.4204525152,1.0318794458,1.0206826138,1.7770950048,3.2873632216,0.4217837682,1.4489617903,8.5162459051,0.7994032986,2.6510915801,11.1712973563,2.8281664723,0.559865933,1.2323544893,0.8612606268,0.6468640096,5.8395185242,2.011386213
BT549,DMSO,FGF1,15,6.7723684435,9.1181115473,0.3262490188,4.7268064246,2.2123331649,1.0112407041,1.2931406263,0.9262588492,1.420492776,1.1397980793,0.8739838455,0.2235459618,1.2615030599,1.0405452118,4.2159305305,2.3663106026,0.5459554767,0.6766033375,0.7565576668,0.1823436114,0.1280793169,1.1704125625,0.3001574606,1.2366145012,1.2356938259,0.7289356377,0.9522071009,1.2921043628,0.9494504959,1.014019144,1.7044687778,3.4895871043,0.4904858421,1.4203617117,7.7445990408,0.7714710836,2.8331359432,11.0229873558,3.1289343452,0.5952930881,1.4034689756,0.8825907575,1.0712372688,4.9879017117,1.7780240119
BT549,GSK690693,IGF1,15,6.4560802191,7.1875586423,0.3435277868,11.6399815528,5.6366049077,1.0553475553,1.1500535936,1.0229009852,1.6875931652,1.2145468745,0.8611337848,0.2133607558,1.3479704195,1.0743387516,2.7028728019,1.7073923244,0.5971161042,0.7839369173,0.6778297408,0.3361394853,0.1498931225,1.05230266,0.3310263615,1.0536784561,1.3270201154,0.5914253173,1.0198840481,0.9248787586,0.9687827035,0.9549602037,1.6229657131,3.5942325531,0.4527299602,1.3743914662,7.244946221,0.8011241187,2.4943247031,8.0051877239,2.3025280516,0.608035189,1.3434197715,0.8233116004,0.9412203248,4.7248270978,1.8090644364
BT549,GSK690693,PBS,15,6.134153284,6.4535781523,0.39574973,11.0381703919,5.0906217586,1.3569098053,1.0983579227,0.9845134399,1.7684886451,1.2372123982,0.8894039808,0.2440378206,1.3639861678,1.117786854,2.6154350201,1.6694182725,0.5371317496,0.7898514689,0.7274973823,0.3128728049,0.141634169,1.3054338192,0.3412900134,1.1123760468,1.1352873571,0.6097156038,1.0262256575,0.9467061177,1.0443731575,1.0515363626,0.7870191307,4.4455001731,0.4907538259,1.4231560135,6.353781341,0.7662210448,2.5017499651,8.5814630432,2.4836606375,0.6629234476,1.5274827144,0.8270119339,1.099604189,4.3746048263,1.7148775201
BT549,DMSO,IGF1,15,6.8147298327,8.4033603178,0.3562384854,6.1880129032,2.6137029887,1.2138619684,1.1839812681,1.0086121385,1.9237399932,1.2070278718,0.8579372904,0.2255979637,1.23568599,1.1517847433,5.1011613504,2.5313063792,0.5296087445,0.7945898452,0.7117714012,0.3281025267,0.125402048,1.4463284176,0.3321956929,1.1729547204,1.0395002816,0.6265114178,0.9785519584,1.2338630984,1.0209035268,1.0050362138,0.6767049895,4.3157107265,0.4648742592,1.4269339008,8.4660889059,0.6768331225,2.9887182505,15.5452456445,3.2709920365,0.6265120644,1.5281931917,0.8686371828,1.0800371848,4.8950700659,1.87099642
BT549,DMSO,PBS,15,7.0296073646,8.1089052063,0.3374425909,5.7707530098,2.6332467795,1.1751740471,1.2831799196,0.8604982674,1.7116694046,1.1860128463,0.7303523216,0.206151074,1.2716078048,1.1245278806,4.7001255071,2.5072525665,0.5258083208,0.7042792772,0.6609363649,0.3007939902,0.123397345,1.2564575879,0.298694869,1.3031673092,1.1867821981,0.5609251353,0.9997794916,1.2228218365,0.9261202309,1.0435323934,1.3009063291,4.4869237132,0.3897998143,1.4540431544,10.1641438002,0.7048936057,3.2101796075,16.1021642427,4.0155010933,0.6274340769,1.4280580539,0.7331813017,1.0760064481,5.3835741041,2.1043487846
BT549,GSK690693,NRG1,30,8.0516453109,10.0811309996,0.3020895298,13.4943460548,6.5702594582,1.088717945,1.1999347702,0.9542129377,1.9844705663,1.062143648,0.9255850186,0.2407362309,1.3190573691,1.021892717,3.0639946398,1.8964503352,0.5372638363,0.6958849533,0.7111941466,0.3822258423,0.1493717143,0.9728209772,0.3495564688,1.1927892392,1.1495957142,0.63050931,1.1232006047,0.8388487318,1.050520897,1.0080759106,1.615415228,3.6872982621,0.4346294428,1.5781452014,8.7572859198,0.8236368202,2.1817802536,6.3903259062,2.2223279851,0.6082016226,1.5723697026,0.8767736149,0.891774614,5.0401277739,2.0336373035
