,,,Slide ID,4E-BP1_pS65-R-V_GBL9026432,4E-BP1_pT37_T46-R-V_GBL9026591,ACC_pS79-R-V_GBL9026433,Akt_pS473-R-V_GBL9026436,Akt_pT308-R-V_GBL9026437,AMPK_pT172-R-V_GBL9026439,Bad_pS112-R-V_GBL9026440,c-Jun_pS73-R-C_GBL9026453,c-Met_pY1235-R-V_GBL9026507,C-Raf_pS338-R-E_GBL9026456,Chk1_pS345-R-E_GBL9026525,Chk2_pT68-R-C_GBL9026452,EGFR_pY1068-R-C_GBL9026459,EGFR_pY1173-R-V_GBL9026461,EGFR_pY992-R-V_GBL9026462,ER-alpha_pS118-R-V_GBL9026463,FOXO3a_pS318_S321-R-C_GBL9026466,GSK3-alpha-beta_pS21_S9-R-V_GBL9026467,GSK3_pS9-R-V_GBL9026538,HER2_pY1248-R-C_GBL9026468,HER3_pY1298-R-C_GBL9026508,JNK_pT183_pT185-R-V_GBL9026522,MAPK_pT202_Y204-R-V_GBL9026472,MEK1_pS217_S221-R-V_GBL9026588,mTOR_pS2448-R-E_GBL9026476,NDRG1_pT346-R-V_GBL9026606,NF-kB-p65_pS536-R-C_GBL9026478,p27_pT157-R-C_GBL9026587,p27_pT198-R-V_GBL9026521,p38_pT180_Y182-R-V_GBL9026480,p70S6K_pT389-R-V_GBL9026483,p90RSK_pT359_S363-R-C_GBL9026512,PDK1_pS241-R-V_GBL9026486,PEA15_pS116-R-V_GBL9026599,PKC-alpha_pS657-R-V_GBL9026488,PKC-delta_pS664-R-V_GBL9026596,PKC-pan_betaII_pS660-R-V_GBL9026610,PRAS40_pT246-R-V_GBL9026509,Rb_pS807_S811-R-V_GBL9026490,Rictor_pT1135-R-V_GBL9026609,S6_pS235_S236-R-V_GBL9026494,S6_pS240_S244-R-V_GBL9026495,Src_pY416-R-E_GBL9026496,Src_pY527-R-V_GBL9026497,STAT3_pY705-R-V_GBL9026498,TAZ_pS89-R-E_GBL9026552,YAP_pS127-R-C_GBL9026513,YB-1_pS102-R-V_GBL9026518
BT20,DMSO,,0,2.2204000809,3.1360289622,0.4407432743,2.4822217842,1.7157198162,1.9903453706,0.9596493441,0.2329114486,0.7711843289,1.1180734466,1.1066302096,1.0651849383,0.4537156021,1.3576378436,0.216223403,0.9173526539,1.0682855097,2.7931001227,2.467254184,0.980805686,0.4704567493,0.3717656874,0.414802785,0.7262220578,1.4878397523,0.3107971359,1.1980465341,0.5930077692,0.9019847237,0.9113217616,0.7177195674,0.400479246,2.3529493551,2.3673051383,0.4116505602,1.1391431475,2.5129923983,6.5380101668,3.2086200268,2.272034675,1.142462166,1.0169303216,1.2835900304,2.341925473,0.4781371784,1.4337973215,2.5841828306,0.823430245
BT20,GSK690693,,0,2.2930541072,3.0811152408,0.383895592,4.9736298344,3.7243793878,1.862830394,0.9423930595,0.2559239326,0.6995385173,1.0188521724,1.1686755609,1.0869681006,0.5056098128,1.5536785242,0.2276671083,0.9294429753,1.0710596321,1.9969456291,1.751724734,1.0424271602,0.4358438993,0.3759716761,0.4480023149,0.7811260701,1.197679356,0.3000621358,1.1258118122,0.5896922426,0.8212240871,0.8023739816,0.4729173404,0.3473193107,2.2525555669,3.442377332,0.3690293175,0.9685989134,2.4316321599,6.4769085803,2.9920890037,1.474626276,0.4277330076,0.4630646478,1.0769280243,2.3516694478,0.5307091204,1.4463248106,3.4674519943,0.8415825515
BT20,GSK690693,,0,2.2068084541,3.0669834133,0.4195204674,5.0334737656,3.6204121533,1.7450343414,0.904069642,0.2504013536,0.71619465,1.0035640115,1.0945793304,1.1199449473,0.4906363476,1.4099601952,0.2226991093,1.0530722977,1.0294436807,2.1755197066,1.7430179584,1.021104189,0.4459980185,0.3856628443,0.382860102,0.7162955504,1.191142321,0.3208134501,1.0334308408,0.5916196153,0.8438829216,0.8122095427,0.43653099,0.3778740098,2.17925407,2.9353115655,0.3756240616,1.0822762196,2.3245806089,6.1035273524,3.0281114345,1.408912607,0.3932106564,0.394610726,1.1346391026,2.5625590709,0.5587040232,1.5503512706,3.6634815134,0.8413764785
BT20,GSK690693_GSK1120212,,0,2.1781448822,3.2260996494,0.414618229,5.5365539746,3.748059092,1.791615559,0.8602158574,0.2374104261,0.7065165553,0.9971676974,1.1603990278,1.0284910733,0.560751023,1.3913579519,0.2205852794,1.0347120515,1.007324129,1.8492766996,1.6424000358,1.0045051664,0.4501894277,0.4067151877,0.0946127627,0.5893262049,1.0567337561,0.3295925478,1.0072005263,0.6366668361,0.9065050668,0.8505008916,0.3592958898,0.341219358,2.2156076423,4.934741465,0.3522328473,1.0582736947,2.3064860777,6.0917028365,2.8524900956,1.3430054517,0.2353600227,0.2518000509,1.0654748428,2.4326567003,0.4948101419,1.6296535932,3.7653219239,0.8868470984
BT20,GSK690693_GSK1120212,,0,3.2755831747,4.4594355339,0.4297156689,8.579359554,5.7205719186,2.6080775816,0.7849164265,0.2029520383,0.6502181968,0.8217304965,0.959598576,1.0024261783,0.6799644931,1.3757958334,0.2170539963,1.0189819086,0.9237380564,2.4712916161,1.8793737818,1.3414096021,0.4117828071,0.333764541,0.0953412413,0.5844422137,1.0840511095,0.2823843183,1.0555438217,0.5780031261,0.7720056313,0.7777517977,0.3246400894,0.3069469693,2.991563653,3.9106345819,0.3360879459,0.8628045374,3.2613289306,9.4668053706,4.1267591079,1.5424541233,0.2059595657,0.1908865587,1.1179271026,3.4975455981,0.4188639001,1.3514034871,5.5631110839,0.7444384198
BT20,PD173074,,0,2.718282058,3.2687796999,0.4208382232,2.0903474774,1.4715922183,2.2002423513,0.9450860456,0.2119779213,0.6583013101,1.070511885,1.1384176823,1.0374832924,0.5118494117,1.45271897,0.2173919321,0.9738985391,1.1610363451,2.8435153475,2.2283767833,0.9631299643,0.438950107,0.344005426,0.3873424191,0.7876533991,1.3948003641,0.2707284722,1.1534617901,0.5900031842,0.8436718916,0.8211784301,0.6645154448,0.3555576332,2.2980748175,4.0196193811,0.3820288484,0.966492202,2.4511856366,7.2910137738,2.9217407543,2.175715296,0.8308979736,0.9065674184,0.9878723131,2.4772190034,0.4942111164,1.6557573885,3.19226748,0.6950902094
BT20,PD173074,,0,2.6120572088,3.331892986,0.3858727464,1.8330300286,1.4184416439,1.9764326211,0.9573805054,0.2430525868,0.7005582663,1.0100968501,1.1653692159,0.9450316863,0.5347213626,1.4590561941,0.2229443903,0.9117529101,1.1347421017,2.6551846397,2.1306618881,0.9738357321,0.4667938919,0.3755819005,0.3743947319,0.8058797346,1.2512882128,0.2872030316,1.0669125055,0.6011631236,0.8549219835,0.8605294692,0.700835427,0.3666792473,2.2812214693,5.3240376937,0.3582123126,0.9561082567,2.267619429,7.5105807744,2.685068627,1.9513139778,0.7376825843,0.7666993995,0.9880112347,2.1591967758,0.4727674455,1.6989109642,3.2519149783,0.8338648037
BT20,DMSO,,0,2.4090070375,3.2721928785,0.4196810394,2.0262211044,1.5476910541,1.9505124242,0.9721773961,0.2308695882,0.7276409943,1.0078249781,1.1602655208,0.9922788958,0.4796100301,1.3866706539,0.2143463073,0.9709448455,1.1758906999,2.5575502038,2.3138242426,0.9661070043,0.4347394589,0.3821229428,0.4005189585,0.850445286,1.332537847,0.2923221449,1.0730709103,0.644100815,0.9047289082,0.8620732189,0.6728325094,0.3835421559,2.2167500244,5.5105611539,0.3887310466,1.1194882667,2.1936936649,6.436944289,2.9175923234,1.9132740453,0.7315392432,0.8163322302,1.0496039304,2.225582748,0.5027009308,1.639634677,2.8744119054,0.7691338472
BT20,DMSO,,0,2.3296187682,3.3511127963,0.4079058709,2.0511560381,1.5817102157,1.8665484801,0.9428115647,0.2343581991,0.7211309516,1.099049791,1.1579795596,1.0130521195,0.4398117153,1.369908582,0.2120569249,0.9350830815,1.0994099322,2.7716180313,2.3561714123,1.0840841989,0.4471729685,0.3923420127,0.4026456262,0.8168158769,1.4958982551,0.3000969377,1.1165567884,0.6427505811,0.8761731373,0.8910763058,0.694706109,0.3906932618,2.2990959805,4.5190134063,0.3796122448,1.1033005002,2.432231227,6.5548652177,3.1999598131,2.1911102354,0.7295502754,0.7723756549,1.0181227937,2.4798864056,0.4953819737,1.6334961546,2.8988843691,0.8205312916
BT20,GSK690693,FGF1,5,3.05841617,4.315396736,0.4017351508,8.1640881585,5.7215515042,2.3829597782,0.910735253,0.2507139178,0.6820310571,1.2218790846,1.1061774687,1.0156151973,0.4653409905,1.4212196376,0.2108496791,0.8902955967,1.0219177152,2.120340043,1.7364212738,1.0000856018,0.4348634548,0.3473382583,0.6689179174,1.5055270246,1.0350252924,0.2598000781,0.8431170009,0.6378448015,0.7974342339,0.8114971035,0.4717744372,0.3493256661,2.4737213134,6.9570704566,0.3269032214,0.8939894794,2.5424261969,8.8088342143,2.9922058866,1.4034667111,0.3274041863,0.2942495638,1.0912123948,2.3968635001,0.4691594636,1.5401299105,5.0321734205,0.8062588697
BT20,GSK690693,Insulin,5,2.284633217,3.3041031492,0.4585107591,5.916588209,4.0472134626,1.7838189971,0.9590740757,0.2635691534,0.706151976,1.1346449156,1.2071088202,1.0741678344,0.4506153539,1.3881869301,0.220361317,0.9230779519,1.0955738004,2.0621878553,1.7690333172,0.9709581665,0.4363265734,0.4135895646,0.5385158406,0.9718956281,1.273120608,0.2969591567,0.8679859766,0.6269487108,0.85085862,0.8237474149,0.5590258331,0.3889664863,2.1512813168,4.7173764627,0.3753223818,1.1394014064,2.4701522694,6.3319336187,2.6325825207,1.5750356829,0.5034393445,0.4984463465,1.1937680229,2.3765812455,0.5570815599,1.7069330367,3.4182485118,0.8270903166
BT20,GSK690693_GSK1120212,FGF1,5,2.580163191,3.9177663958,0.3462603163,5.6756621671,4.0688898624,1.7155386926,0.8660779324,0.2619814502,0.7404711458,1.1543900681,1.0991838849,0.915725474,0.5203696259,1.3617510498,0.2311734494,0.9509158857,1.0460107188,1.6816446692,1.3935813693,0.9629279202,0.4216469167,0.3726836756,0.0883690768,0.82657956,0.8292017421,0.2926970475,0.8225493147,0.6050125038,0.969342235,0.9101372648,0.462029777,0.3534453283,2.2233060436,4.2269835125,0.3426399139,0.9432692998,1.8683174415,6.9848553285,2.0713799058,1.1922237161,0.2141253487,0.2099878973,1.0226306953,1.8599419355,0.4960671576,1.3716977467,4.2500286034,0.8938330671
BT20,GSK690693_GSK1120212,Insulin,5,2.3409253757,3.0708489197,0.4335615394,5.8060543665,4.0492603749,1.8754440702,0.8488493826,0.2586387035,0.7254321264,1.0624264931,1.1250468786,1.0641121746,0.5027977152,1.3820286387,0.2331221258,0.9133389775,1.0253676508,1.8810895046,1.6066243581,0.9901873739,0.4364261017,0.3948072025,0.1089899115,0.7238562192,1.0477628159,0.3051906822,0.8314635448,0.6154613835,0.9408617141,0.8566852091,0.4436121332,0.3323065141,2.362635761,3.4494976542,0.355772956,1.0017033418,2.2488394728,6.3733527993,2.4551113283,1.4211678712,0.2290539879,0.2168872837,1.0859591149,2.1966375168,0.494910376,1.462580414,3.7077888983,0.8472507206
BT20,PD173074,FGF1,5,3.5165972728,4.3807579614,0.3421406355,2.9686435838,2.0968275582,2.0478055396,1.0024598613,0.2577689401,0.6782660529,0.9729062099,1.0362640984,0.8937865515,0.4681149881,1.3607299978,0.2236354997,0.8705423726,1.0972057394,2.7825572889,2.2953210822,0.9716385053,0.4259814019,0.3322383729,0.4787937898,0.9864269801,1.0920374376,0.2898402818,0.9501442335,0.5807695584,0.8297663141,0.8658497355,0.7635903725,0.3720861358,2.4230945839,5.0224756297,0.3437181945,0.8977866707,2.3693426378,9.2282338047,2.7039391101,1.941502335,0.7997657964,0.8063731905,0.9628585894,2.076569515,0.4526201823,1.5847003068,4.6611933179,0.8165538116
BT20,PD173074,Insulin,5,3.9587629472,4.5913216728,0.340995179,3.6700480068,2.6143970785,2.4636489962,0.9265667928,0.2350985959,0.654457913,0.9853041633,1.0533898796,0.9643164609,0.4870509058,1.370465999,0.2134642946,0.8402869243,1.1404913643,3.6974053623,2.8848486968,1.3161929092,0.4159217268,0.3251488969,0.4563312589,1.0006445885,1.2599856533,0.2795904788,1.0005719959,0.5534094072,0.7517879171,0.8469392425,0.6863612587,0.3287147937,2.699188101,8.3350322518,0.3295744226,0.882864027,2.8691633294,9.1677986895,3.4672035215,2.2307621179,0.6965676626,0.758953785,1.1117378978,2.5792950629,0.438969828,1.9593495833,4.8204255919,0.8110944882
BT20,DMSO,FGF1,5,2.6794446006,3.8066425225,0.4163421421,3.1502334501,2.1835328582,1.8202659983,0.9892199944,0.2483666429,0.6893910958,1.1945223758,1.1525007723,0.9986488643,0.4758351762,1.436283822,0.2022499679,0.8928509884,1.1360224513,2.7887490268,2.530120292,0.9472338358,0.4551128736,0.3863907188,0.7077967128,1.4658014571,1.2305484338,0.3351049703,0.8688876347,0.6035166462,0.8757761563,0.9023502034,0.7469840008,0.3731919509,2.2290567483,4.7043310353,0.3562356867,1.0050226668,2.358348863,7.5207780789,2.5370425048,1.956436089,0.7173262525,0.7210422263,1.162306131,1.9569706315,0.4953619809,1.6503886739,3.6562150088,0.8671361413
BT20,DMSO,Insulin,5,3.0528110888,4.4697746284,0.3491023357,2.5954046759,1.9293120943,1.6950239055,1.0239367938,0.2711753341,0.6687405688,1.0178129415,1.0954793169,1.0026648618,0.4945527026,1.3915129893,0.2115462289,0.8784295255,1.1246269161,2.6835071752,2.2642807232,0.98005554,0.4280878379,0.3861224711,0.4792762492,0.9965717683,1.0571405616,0.3632918275,0.8829642619,0.6172619557,0.97526215,0.8917413056,0.7543493533,0.381873034,2.2895466549,4.0030266245,0.3284139452,0.9062814346,2.2419370425,7.696588855,2.3586689546,1.8057817212,0.6696237567,0.6304310457,1.0498330858,1.8723975686,0.4988224133,1.5074991351,4.190690053,0.9075978518
BT20,GSK690693,FGF1,15,2.3528421211,3.410307614,0.4995901031,7.1222353658,4.8197851292,1.9236498469,0.9982479527,0.2598034054,0.6677307148,1.3589424431,1.1858925348,1.0111493332,0.4487892262,1.3854045662,0.2246800267,0.9130722824,1.0768805247,2.3077959242,1.9834590509,1.004476276,0.4496509473,0.3734731182,1.117313995,1.8869510023,1.2262757555,0.3054023177,0.8341496431,0.6241213038,0.8107610554,0.8574475947,0.4714280385,0.4776179487,2.2109599617,5.1511869059,0.3708710433,1.0416509585,2.6406834573,6.2829611614,2.9785475686,1.5588079308,0.4298343007,0.3852225355,1.1650787162,2.3540193988,0.5189937851,1.7617184796,3.8460521419,0.9346776399
BT20,GSK690693,Insulin,15,2.0910353525,3.1591117354,0.4858582393,6.0254440955,4.1552937113,1.9383671344,0.9046268844,0.2508526918,0.7098239792,1.1650806317,1.2312837201,1.0735680525,0.4517608081,1.3312831228,0.2170917203,1.0252943491,1.0969103145,2.2439321704,1.8991462846,1.0114067815,0.4754879521,0.3846322002,0.5697439043,1.0926695967,1.2735828598,0.3155680417,0.8523879979,0.6551341821,0.8419485529,0.8004170145,0.4266227355,0.3641562375,2.1651563838,2.7025899294,0.3948436037,1.1267025817,2.4544173868,5.7879007945,2.8908838197,1.5479163635,0.3901575711,0.3782921579,1.2966957031,2.5569989403,0.537824616,1.6385996259,3.5424991499,0.8878739772
BT20,GSK690693_GSK1120212,FGF1,15,2.2656350832,3.445169781,0.4971521885,8.1222326342,5.7053099771,1.9798303772,0.8785562044,0.2521931769,0.7342959293,1.7632382309,1.1826288256,1.0615639256,0.5065017072,1.375196432,0.2380570833,0.9581621169,1.0632538687,2.3425190667,1.9665302985,1.1032078882,0.4660381405,0.4169780208,0.1495446634,2.0367140738,1.1976662957,0.3234067007,0.8173347319,0.6253740211,0.9108078028,0.8695902191,0.3812318755,0.3223858225,2.1493245308,2.0561732943,0.4265065383,1.0853088045,2.2736542267,6.0747681252,3.0056578728,1.4629792961,0.232836134,0.2515980103,1.2471957772,2.5078908422,0.5069864507,1.4916178487,3.5583110323,0.9237129491
BT20,GSK690693_GSK1120212,Insulin,15,2.3015804279,2.918685437,0.476845596,6.234212301,4.308395381,1.8930261265,0.8618262414,0.2400099519,0.7166439698,1.1374897362,1.2295689758,0.9462277475,0.4989191712,1.4118385206,0.2369754678,0.9006016623,1.0985449283,2.060666679,1.7574620847,0.9946763201,0.4523551197,0.4072019749,0.1052557258,0.8112700907,1.1882711903,0.2974111965,0.8157710061,0.6201517676,0.8576923258,0.8577052644,0.3568854919,0.3224393688,2.2397654433,4.9886086859,0.3774416468,1.1830741919,2.3125011653,6.1849750815,2.7183453854,1.4572929264,0.2520498067,0.2692547122,1.2441645455,2.3321661141,0.46164517,1.7685034656,3.5314105093,0.7928449204
BT20,PD173074,FGF1,15,2.659222385,3.5484881202,0.3752853983,2.4826920679,1.8446185505,1.6467071542,1.001213731,0.2812757396,0.7204151886,1.201107001,1.1265264969,0.9867890768,0.4848539695,1.4438567244,0.2326011182,0.8666843876,1.1244507682,2.6461700112,2.2145934549,0.9227771185,0.4498796299,0.3345894174,0.6023529898,1.144693871,1.1451148622,0.3426495424,0.880932466,0.6475239086,0.9112983608,0.8053321684,0.7270257462,0.4078495936,2.3197695942,2.9591472858,0.353941068,0.9361390672,2.3061809634,6.9710331048,2.5546691464,1.8332464901,0.8254851656,0.7827667374,0.9471893698,2.0606719892,0.5189310693,1.4212647115,4.1123547488,0.8993057644
BT20,PD173074,Insulin,15,2.7552733241,3.38468834,0.4006676036,2.7251311173,2.0021090471,1.7336436524,0.9951753352,0.2832205155,0.7026736867,1.1579108904,1.1393755924,1.0078615529,0.4742750637,1.3694301947,0.2200764986,0.9004461843,1.1740234859,2.682343362,2.3524780759,1.0156072368,0.4745713013,0.3538110121,0.6196811174,1.2438618131,1.265405631,0.3680491716,0.8829809726,0.6413759673,0.8929461195,0.8600971381,0.7368896837,0.4121096989,2.3133819133,3.0595538267,0.3716171711,0.9492194079,2.4432257823,6.2916471737,2.6236753743,2.060047229,0.7804168009,0.713643194,1.0497108142,2.1419145391,0.5042624265,1.5020286715,3.7463111586,1.0035636481
